date,brand,product_type,skin_type,hair_type,country,sales_channel,units_sold,unit_price_usd,cost_usd,discount_pct,marketing_spend_usd,on_promotion,customer_rating,returns_units,stock_level,revenue_usd,profit_usd
2026-04-12,Rexona,Face Cream,Sensitive,Curly,Mexico,Online,2340,7.62,2.26,5.18,256.29,1,4.41,128,1462,17830.8,12286.11
2026-04-13,Dove,Body Wash,Normal,Wavy,Chile,Pharmacy,2860,5.02,1.43,3.61,4731.69,1,3.28,137,12447,14357.2,5535.71
2026-04-14,Sedal,Hair Mask,Combination,Wavy,Argentina,Pharmacy,3146,4.76,4.41,17.13,3585.06,0,4.63,91,24021,14974.96,-2483.96
2026-04-15,Rexona,Face Cream,Sensitive,Curly,Argentina,Online,127,4.07,8.02,6.48,5259.58,0,4.46,25,15483,516.89,-5761.23
2026-04-16,TRESemmé,Face Cream,Combination,Curly,Mexico,Supermarket,3264,14.25,4.4,3.7,2931.72,0,3.54,31,14807,46512.0,29218.68
2026-04-17,Lux,Shampoo,Oily,Straight,Brazil,Online,5083,9.93,8.52,14.74,4242.58,0,4.58,88,16854,50474.19,2924.45
2026-04-18,Axe,Body Wash,Oily,Straight,Colombia,Online,1271,11.25,7.22,20.45,754.04,1,4.29,64,16297,14298.75,4368.09
2026-04-19,Axe,Shampoo,Dry,Wavy,Chile,Pharmacy,2741,13.5,2.98,13.81,4562.26,0,4.43,97,3833,37003.5,24273.06
2026-04-20,Lux,Deodorant,Sensitive,Curly,Mexico,Wholesale,5144,3.43,8.41,6.77,5943.46,1,4.47,27,13630,17643.92,-31560.58
2026-04-21,Sedal,Hair Mask,Oily,Wavy,Brazil,Online,2285,12.85,4.6,22.42,6492.25,0,3.49,54,2462,29362.25,12359.0
2026-04-22,Lux,Conditioner,Oily,Coily,Argentina,Supermarket,2198,14.29,2.98,22.61,2831.12,1,3.38,30,20496,31409.42,22028.26
2026-04-23,Sedal,Body Wash,Combination,Straight,Argentina,Pharmacy,3144,7.4,1.89,8.55,3181.48,1,4.88,45,3283,23265.6,14141.96
2026-04-24,Lux,Hair Mask,Oily,Straight,Argentina,Supermarket,5416,16.58,8.93,33.23,1932.13,1,4.11,34,2096,89797.28,39500.27
2026-04-25,Rexona,Face Cream,Normal,Straight,Mexico,Wholesale,1707,15.21,1.58,26.91,3879.79,0,4.65,96,755,25963.47,19386.62
2026-04-26,Lux,Hair Mask,Oily,Curly,Colombia,Online,381,11.03,9.36,7.06,1261.93,0,4.77,19,2847,4202.43,-625.66
2026-04-27,Lux,Shampoo,Sensitive,Wavy,Argentina,Online,4480,8.4,1.81,4.5,564.2,1,4.76,27,745,37632.0,28959.0
2026-04-28,Dove,Face Cream,Dry,Curly,Colombia,Pharmacy,1576,13.48,8.12,14.44,3919.33,0,4.39,21,2376,21244.48,4528.03
2026-04-29,TRESemmé,Deodorant,Normal,Curly,Argentina,Online,2736,11.0,4.54,0.78,4499.45,0,4.19,113,6600,30096.0,13175.11
2026-04-30,Rexona,Hair Mask,Oily,Wavy,Argentina,Online,3590,8.78,9.47,23.09,4798.34,0,4.46,79,22640,31520.2,-7275.44
2026-05-01,Lux,Body Wash,Sensitive,Wavy,Mexico,Online,2734,16.54,9.34,19.61,3821.07,0,3.3,127,22836,45220.36,15863.73
2026-05-02,TRESemmé,Body Wash,Normal,Coily,Chile,Supermarket,4147,13.8,8.1,34.42,3285.95,0,4.36,128,14968,57228.6,20351.95
2026-05-03,Rexona,Body Wash,Dry,Coily,Brazil,Supermarket,2804,12.84,8.83,4.25,5550.77,0,3.8,108,15561,36003.36,5693.27
2026-05-04,Rexona,Conditioner,Combination,Curly,Chile,Online,1605,4.99,3.6,33.68,3645.86,0,4.62,111,2755,8008.95,-1414.91
2026-05-05,Dove,Face Cream,Oily,Wavy,Argentina,Pharmacy,5773,13.94,3.5,28.57,1434.07,0,3.27,36,8655,80475.62,58836.05
2026-05-06,Sedal,Deodorant,Combination,Straight,Colombia,Online,4404,11.63,2.35,9.19,3115.55,0,4.88,79,17664,51218.52,37753.57
2026-05-07,Rexona,Hair Mask,Oily,Straight,Chile,Supermarket,1063,10.47,2.64,9.53,4240.55,0,4.23,84,20805,11129.61,4082.74
2026-05-08,TRESemmé,Face Cream,Combination,Curly,Mexico,Pharmacy,5076,11.86,3.26,25.15,5076.38,1,3.93,100,17182,60201.36,38577.22
2026-05-09,Dove,Deodorant,Combination,Curly,Brazil,Wholesale,3819,13.23,2.49,20.1,3486.67,0,4.12,10,21822,50525.37,37529.39
2026-05-10,Dove,Body Wash,Combination,Coily,Colombia,Online,3218,17.14,1.61,25.18,1955.18,1,4.32,136,16164,55156.52,48020.36
2026-05-11,Rexona,Face Cream,Combination,Wavy,Mexico,Pharmacy,387,8.07,6.52,26.69,6082.13,0,4.6,21,21636,3123.09,-5482.28
2026-05-12,TRESemmé,Body Wash,Combination,Coily,Colombia,Supermarket,3078,10.56,6.75,16.67,3308.56,0,4.8,142,23518,32503.68,8418.62
2026-05-13,TRESemmé,Deodorant,Combination,Curly,Brazil,Online,1162,5.08,6.43,26.45,1204.63,0,3.73,36,18758,5902.96,-2773.33
2026-05-14,Axe,Deodorant,Dry,Coily,Argentina,Wholesale,2773,5.07,6.5,25.36,5683.65,1,4.35,89,17181,14059.11,-9649.04
2026-05-15,Axe,Deodorant,Oily,Straight,Brazil,Online,4323,11.5,6.78,13.48,5337.42,1,4.01,135,19889,49714.5,15067.14
2026-05-16,Axe,Body Wash,Oily,Coily,Colombia,Wholesale,3243,12.68,4.16,31.43,5564.14,0,3.78,141,23419,41121.24,22066.22
2026-05-17,Rexona,Face Cream,Normal,Curly,Mexico,Wholesale,4609,6.1,2.17,15.01,2669.91,0,4.24,128,9890,28114.9,15443.46
2026-05-18,Lux,Face Cream,Normal,Straight,Chile,Pharmacy,2984,4.96,1.36,33.38,4950.1,1,4.54,64,7353,14800.64,5792.3
2026-05-19,Axe,Face Cream,Normal,Coily,Argentina,Pharmacy,5995,6.06,9.47,7.79,387.23,1,4.14,93,20770,36329.7,-20830.18
2026-05-20,Axe,Body Wash,Dry,Wavy,Brazil,Supermarket,2370,8.04,9.11,9.79,2092.13,0,3.34,49,4203,19054.8,-4628.03
2026-05-21,TRESemmé,Hair Mask,Normal,Curly,Brazil,Supermarket,5423,15.61,8.59,32.4,1379.29,0,3.53,5,1863,84653.03,36690.17
2026-05-22,Axe,Deodorant,Combination,Coily,Brazil,Online,2410,17.86,3.55,6.62,1050.88,0,3.74,56,1119,43042.6,33436.22
2026-05-23,Dove,Body Wash,Combination,Straight,Brazil,Online,5044,14.87,3.22,33.34,822.61,1,4.17,17,8944,75004.28,57939.99
2026-05-24,Sedal,Body Wash,Sensitive,Straight,Mexico,Online,4869,13.27,2.16,3.62,416.81,1,3.45,106,20089,64611.63,53677.78
2026-05-25,Rexona,Shampoo,Combination,Straight,Colombia,Online,812,7.37,8.55,28.7,1484.11,0,4.92,18,22536,5984.44,-2442.27
2026-05-26,Rexona,Shampoo,Sensitive,Curly,Argentina,Pharmacy,4167,9.78,8.62,23.28,5774.35,0,4.33,51,18073,40753.26,-940.63
2026-05-27,Axe,Conditioner,Oily,Wavy,Brazil,Online,551,16.54,4.92,21.33,5740.64,0,3.42,47,14566,9113.54,661.98
2026-05-28,Dove,Conditioner,Sensitive,Curly,Argentina,Supermarket,3732,10.56,5.08,14.24,5790.78,1,4.24,75,16690,39409.92,14660.58
2026-05-29,Rexona,Shampoo,Combination,Coily,Chile,Supermarket,3469,5.0,3.58,27.15,6154.72,1,3.93,85,1886,17345.0,-1228.74
2026-05-30,Lux,Body Wash,Sensitive,Straight,Mexico,Online,4130,9.16,2.04,24.87,423.57,0,3.31,139,17078,37830.8,28982.03
2026-05-31,Sedal,Deodorant,Combination,Wavy,Brazil,Supermarket,4713,12.26,4.1,31.64,800.79,0,3.46,17,1406,57781.38,37657.29
2026-06-01,Rexona,Conditioner,Dry,Curly,Chile,Pharmacy,5425,10.09,9.26,11.57,2551.87,1,4.52,82,478,54738.25,1950.88
2026-06-02,Lux,Deodorant,Oily,Straight,Mexico,Pharmacy,5900,16.2,7.3,8.83,4264.03,0,4.99,148,11183,95580.0,48245.97
2026-06-03,Dove,Face Cream,Normal,Curly,Chile,Online,4739,13.23,8.42,22.43,809.41,1,3.72,82,4084,62696.97,21985.18
2026-06-04,Dove,Face Cream,Dry,Curly,Colombia,Pharmacy,1353,12.41,1.41,21.01,3415.6,0,3.72,0,22245,16790.73,11467.4
2026-06-05,Axe,Body Wash,Sensitive,Wavy,Brazil,Pharmacy,4049,3.9,5.1,19.07,450.4,0,4.43,24,2881,15791.1,-5309.2
2026-06-06,Lux,Shampoo,Sensitive,Coily,Argentina,Wholesale,961,13.0,7.68,3.36,4381.18,0,3.82,66,15575,12493.0,731.34
2026-06-07,TRESemmé,Hair Mask,Sensitive,Wavy,Colombia,Wholesale,190,5.28,4.96,4.78,5364.77,0,4.07,49,14963,1003.2,-5303.97
2026-06-08,Dove,Conditioner,Oily,Coily,Brazil,Online,5666,8.86,3.43,11.04,2438.81,1,4.83,35,4008,50200.76,28327.57
2026-06-09,Lux,Body Wash,Combination,Coily,Colombia,Online,2583,8.76,2.37,14.87,3969.38,1,4.67,1,6292,22627.08,12535.99
2026-06-10,Lux,Hair Mask,Oily,Straight,Colombia,Online,1473,9.76,4.4,27.18,2128.09,0,4.19,58,8484,14376.48,5767.19
2026-06-11,Dove,Deodorant,Sensitive,Straight,Mexico,Wholesale,2792,12.97,9.0,9.44,773.45,1,4.04,122,3648,36212.24,10310.79
2026-06-12,Rexona,Shampoo,Sensitive,Straight,Brazil,Online,4098,7.43,3.56,5.5,4899.06,0,4.61,4,24385,30448.14,10960.2
2026-06-13,Sedal,Hair Mask,Oily,Curly,Mexico,Supermarket,4277,15.38,1.58,23.67,6041.21,0,4.76,115,18101,65780.26,52981.39
2026-06-14,Rexona,Hair Mask,Combination,Straight,Mexico,Online,3909,6.8,8.55,10.33,5383.24,0,3.86,0,16997,26581.2,-12223.99
2026-06-15,Dove,Hair Mask,Combination,Straight,Argentina,Wholesale,4383,13.37,6.12,15.09,1636.61,0,4.34,102,8904,58600.71,30140.14
2026-06-16,Dove,Shampoo,Normal,Curly,Brazil,Supermarket,4380,13.1,2.82,11.83,1149.74,1,4.56,114,19824,57378.0,43876.66
2026-06-17,Axe,Face Cream,Combination,Straight,Mexico,Online,5816,7.63,4.84,17.9,4125.86,0,3.63,93,16700,44376.08,12100.78
2026-06-18,Rexona,Face Cream,Sensitive,Wavy,Chile,Pharmacy,5988,16.79,4.46,6.57,1301.96,0,3.94,142,20233,100538.52,72530.08
2026-06-19,Rexona,Deodorant,Dry,Curly,Brazil,Supermarket,547,15.18,5.61,15.91,4279.55,0,3.56,104,9980,8303.46,955.24
2026-06-20,Dove,Shampoo,Sensitive,Wavy,Chile,Wholesale,5419,8.21,3.76,32.65,3217.31,1,4.13,148,16605,44489.99,20897.24
2026-06-21,Axe,Deodorant,Normal,Curly,Argentina,Pharmacy,982,10.86,8.21,14.04,4741.69,1,3.95,130,22170,10664.52,-2139.39
2026-06-22,Lux,Body Wash,Combination,Curly,Mexico,Supermarket,1468,10.91,4.91,31.91,5892.56,0,4.3,56,4988,16015.88,2915.44
2026-06-23,TRESemmé,Hair Mask,Normal,Coily,Chile,Pharmacy,1486,3.84,1.58,8.18,3424.47,0,4.48,13,16025,5706.24,-66.11
2026-06-24,Sedal,Face Cream,Combination,Curly,Mexico,Supermarket,1890,10.72,4.25,5.68,470.91,1,3.53,91,8320,20260.8,11757.39
2026-06-25,Axe,Deodorant,Dry,Curly,Brazil,Pharmacy,1367,14.03,4.45,29.42,6151.43,0,3.68,103,6495,19179.01,6944.43
2026-06-26,Axe,Conditioner,Oily,Curly,Mexico,Supermarket,3037,5.13,5.09,10.91,2050.71,1,4.04,77,572,15579.81,-1929.23
2026-06-27,Lux,Deodorant,Sensitive,Curly,Brazil,Supermarket,5606,10.6,3.95,14.58,2660.73,1,4.12,6,13142,59423.6,34619.17
2026-06-28,Rexona,Conditioner,Dry,Curly,Brazil,Supermarket,3772,12.48,4.42,27.6,5090.26,1,3.47,149,6755,47074.56,25312.06
2026-06-29,Sedal,Deodorant,Normal,Coily,Mexico,Pharmacy,5185,13.37,5.05,19.76,2847.99,1,3.86,133,15442,69323.45,40291.21
2026-06-30,TRESemmé,Hair Mask,Oily,Curly,Brazil,Supermarket,5855,10.8,2.5,2.92,1675.32,1,3.46,133,17812,63234.0,46921.18
2026-07-01,Axe,Conditioner,Normal,Straight,Mexico,Online,3857,7.2,7.48,30.28,4596.17,0,4.34,114,24580,27770.4,-5676.13
2026-07-02,Dove,Hair Mask,Normal,Curly,Argentina,Supermarket,1489,10.23,6.29,15.89,5113.36,1,3.68,40,13371,15232.47,753.3
2026-07-03,Sedal,Deodorant,Combination,Straight,Colombia,Supermarket,2235,9.2,8.55,19.35,2509.74,1,4.2,10,11220,20562.0,-1056.99
2026-07-04,Axe,Shampoo,Dry,Straight,Colombia,Pharmacy,4376,12.01,8.69,24.33,2877.95,1,4.45,1,21383,52555.76,11650.37
2026-07-05,Sedal,Shampoo,Oily,Curly,Colombia,Supermarket,2367,4.17,6.78,6.62,4208.46,1,3.69,123,10182,9870.39,-10386.33
2026-07-06,Axe,Shampoo,Combination,Coily,Mexico,Supermarket,1955,15.58,8.06,14.88,3176.49,0,4.9,7,18504,30458.9,11525.11
2026-07-07,Sedal,Hair Mask,Combination,Coily,Brazil,Pharmacy,4519,16.32,2.92,22.19,233.82,0,4.6,56,20213,73750.08,60320.78
2026-07-08,Axe,Hair Mask,Dry,Straight,Colombia,Wholesale,2802,11.47,3.23,32.05,3758.05,1,4.04,132,9247,32138.94,19330.43
2026-07-09,Axe,Hair Mask,Combination,Straight,Chile,Supermarket,698,6.36,8.63,26.51,2052.06,1,4.25,91,9217,4439.28,-3636.52
2026-07-10,Sedal,Shampoo,Dry,Curly,Argentina,Wholesale,1248,8.98,1.82,1.37,6173.19,0,4.24,56,23160,11207.04,2762.49
2026-07-11,Sedal,Face Cream,Combination,Curly,Colombia,Pharmacy,2344,5.43,1.48,31.36,1148.55,1,3.87,58,18580,12727.92,8110.25
2026-07-12,TRESemmé,Face Cream,Combination,Wavy,Argentina,Pharmacy,1271,6.53,6.15,13.24,4220.45,1,3.83,106,2111,8299.63,-3737.47
2026-07-13,Rexona,Hair Mask,Normal,Coily,Chile,Online,5046,7.09,6.32,1.98,5805.6,0,4.13,84,16092,35776.14,-1920.18
2026-07-14,Lux,Conditioner,Normal,Straight,Mexico,Pharmacy,3355,10.5,5.5,8.3,3067.24,1,4.25,59,4905,35227.5,13707.76
2026-07-15,Sedal,Conditioner,Dry,Curly,Argentina,Supermarket,1442,15.77,8.87,15.0,553.7,1,3.31,124,22397,22740.34,9396.1
2026-07-16,Rexona,Hair Mask,Sensitive,Curly,Argentina,Pharmacy,3406,17.35,8.54,18.6,5937.56,0,4.76,3,1039,59094.1,24069.3
2026-07-17,TRESemmé,Hair Mask,Dry,Wavy,Argentina,Pharmacy,4140,14.27,2.94,24.97,720.74,1,4.28,4,8253,59077.8,46185.46
2026-07-18,TRESemmé,Shampoo,Oily,Straight,Colombia,Pharmacy,1494,9.67,1.85,28.41,1661.32,1,3.54,132,23620,14446.98,10021.76
2026-07-19,TRESemmé,Body Wash,Dry,Wavy,Mexico,Online,3332,15.34,1.59,13.44,5567.14,0,4.48,34,4732,51112.88,40247.86
2026-07-20,Lux,Hair Mask,Sensitive,Wavy,Mexico,Wholesale,4792,14.73,8.24,28.63,1650.2,1,4.08,24,3831,70586.16,29449.88
2026-07-21,TRESemmé,Hair Mask,Sensitive,Curly,Chile,Pharmacy,1387,11.36,5.77,33.77,412.38,1,3.71,52,218,15756.32,7340.95
2026-07-22,Dove,Shampoo,Normal,Curly,Chile,Pharmacy,2506,4.23,7.02,29.45,1873.42,1,4.54,149,21734,10600.38,-8865.16
2026-07-23,Sedal,Body Wash,Dry,Wavy,Chile,Wholesale,3023,4.0,9.0,15.18,681.6,1,4.29,138,14510,12092.0,-15796.6
2026-07-24,TRESemmé,Hair Mask,Combination,Coily,Colombia,Pharmacy,5577,3.42,3.98,27.19,4572.28,1,3.92,84,21991,19073.34,-7695.4
2026-07-25,Dove,Conditioner,Sensitive,Straight,Mexico,Wholesale,645,7.78,9.25,11.86,4277.21,1,4.74,102,16449,5018.1,-5225.36
2026-07-26,Lux,Deodorant,Dry,Curly,Chile,Pharmacy,4677,14.24,5.47,0.22,2027.48,1,4.6,95,11016,66600.48,38989.81
2026-07-27,Lux,Shampoo,Dry,Wavy,Chile,Online,5310,17.13,7.87,9.26,6262.32,1,4.86,119,7314,90960.3,42908.28
2026-07-28,Dove,Hair Mask,Oily,Wavy,Mexico,Supermarket,4100,17.39,8.11,8.06,3448.25,0,4.53,92,2878,71299.0,34599.75
2026-07-29,Lux,Hair Mask,Normal,Straight,Argentina,Supermarket,1005,4.9,5.15,27.68,6114.65,0,3.9,78,24187,4924.5,-6365.9
2026-07-30,Lux,Deodorant,Combination,Wavy,Chile,Supermarket,3573,16.34,3.1,26.46,5405.76,1,3.69,51,11050,58382.82,41900.76
2026-07-31,Dove,Hair Mask,Sensitive,Coily,Argentina,Wholesale,4938,15.62,4.47,24.31,5417.87,1,4.63,43,8195,77131.56,49640.83
2026-08-01,Sedal,Face Cream,Dry,Coily,Chile,Supermarket,4676,3.29,7.24,4.81,4928.37,1,4.76,85,21206,15384.04,-23398.57
2026-08-02,Axe,Conditioner,Combination,Coily,Brazil,Pharmacy,2838,3.25,6.97,18.53,2405.19,0,3.62,6,6714,9223.5,-12962.55
2026-08-03,Lux,Conditioner,Sensitive,Curly,Argentina,Online,841,13.98,3.57,16.16,266.04,1,4.15,58,17776,11757.18,8488.77
2026-08-04,Rexona,Hair Mask,Dry,Coily,Argentina,Pharmacy,612,2.86,7.83,5.23,5456.52,0,3.92,31,21659,1750.32,-8498.16
2026-08-05,TRESemmé,Shampoo,Normal,Curly,Brazil,Online,1972,3.04,3.08,14.09,4247.42,0,4.89,71,7312,5994.88,-4326.3
2026-08-06,Lux,Conditioner,Dry,Curly,Argentina,Wholesale,1898,6.92,5.23,17.88,645.51,1,4.64,9,21442,13134.16,2562.11
2026-08-07,Rexona,Conditioner,Sensitive,Curly,Chile,Wholesale,3327,7.29,9.28,25.75,2232.69,1,3.52,100,24254,24253.83,-8853.42
2026-08-08,Rexona,Face Cream,Sensitive,Curly,Argentina,Supermarket,1554,5.38,4.25,29.28,1222.43,1,3.95,28,2834,8360.52,533.59
2026-08-09,TRESemmé,Shampoo,Normal,Coily,Brazil,Supermarket,1084,12.64,8.36,16.36,2187.32,0,3.83,109,21492,13701.76,2452.2
2026-08-10,Axe,Body Wash,Combination,Coily,Chile,Wholesale,1728,15.98,3.5,26.07,5490.64,0,3.71,89,23047,27613.44,16074.8
2026-08-11,Rexona,Hair Mask,Dry,Wavy,Brazil,Supermarket,2246,17.43,9.3,30.73,2788.32,1,3.38,13,15962,39147.78,15471.66
2026-08-12,Rexona,Conditioner,Combination,Straight,Mexico,Wholesale,2763,7.85,1.22,7.79,2992.2,0,4.4,31,20711,21689.55,15326.49
2026-08-13,Axe,Deodorant,Dry,Straight,Mexico,Online,2012,14.26,5.17,18.27,2109.17,1,4.29,115,9393,28691.12,16179.91
2026-08-14,Axe,Deodorant,Combination,Curly,Argentina,Wholesale,641,14.29,9.06,6.37,1392.35,0,4.58,60,14983,9159.89,1960.08
2026-08-15,Sedal,Face Cream,Sensitive,Curly,Mexico,Supermarket,5978,6.85,8.04,34.5,1054.76,1,4.64,107,11783,40949.3,-8168.58
2026-08-16,Sedal,Shampoo,Oily,Curly,Argentina,Online,1697,6.68,1.31,25.24,395.9,1,3.98,87,11261,11335.96,8716.99
2026-08-17,Dove,Conditioner,Oily,Coily,Colombia,Wholesale,1447,10.22,5.14,14.62,1096.7,0,3.3,131,6104,14788.34,6254.06
2026-08-18,Lux,Conditioner,Sensitive,Coily,Mexico,Online,4937,13.94,8.48,11.21,3284.83,0,4.53,126,14571,68821.78,23671.19
2026-08-19,Lux,Shampoo,Oily,Curly,Argentina,Supermarket,2821,6.34,7.74,16.82,707.73,0,4.23,116,12257,17885.14,-4657.13
2026-08-20,Lux,Body Wash,Combination,Straight,Brazil,Wholesale,1855,15.24,5.9,34.9,2867.08,1,4.26,51,13110,28270.2,14458.62
2026-08-21,Axe,Conditioner,Oily,Coily,Colombia,Wholesale,4196,16.76,4.77,21.79,3387.89,1,3.99,147,3113,70324.96,46922.15
2026-08-22,Sedal,Face Cream,Dry,Wavy,Mexico,Pharmacy,1152,16.5,6.11,6.05,6428.38,1,4.69,58,6368,19008.0,5540.9
2026-08-23,TRESemmé,Conditioner,Sensitive,Curly,Argentina,Pharmacy,3657,7.83,2.56,33.32,1561.84,0,4.43,85,2309,28634.31,17710.55
2026-08-24,Lux,Body Wash,Combination,Straight,Brazil,Wholesale,3040,6.58,4.56,17.11,1739.21,0,4.65,63,14172,20003.2,4401.59
2026-08-25,TRESemmé,Hair Mask,Normal,Curly,Chile,Online,5487,7.83,2.48,11.17,5101.18,0,4.89,107,11576,42963.21,24254.27
2026-08-26,Rexona,Conditioner,Normal,Coily,Chile,Supermarket,2698,15.37,9.27,3.95,787.24,0,4.64,66,19074,41468.26,15670.56
2026-08-27,Dove,Face Cream,Combination,Curly,Chile,Pharmacy,377,12.66,8.04,6.37,5122.93,1,4.1,25,4001,4772.82,-3381.19
2026-08-28,Axe,Hair Mask,Dry,Coily,Argentina,Pharmacy,1137,15.3,8.47,21.71,1457.39,0,4.34,59,3331,17396.1,6308.32
2026-08-29,Dove,Conditioner,Combination,Coily,Brazil,Wholesale,1797,7.88,2.86,4.41,1442.3,0,3.53,88,20356,14160.36,7578.64
2026-08-30,Rexona,Hair Mask,Combination,Wavy,Brazil,Pharmacy,319,6.73,5.8,22.56,2378.9,1,4.84,78,23338,2146.87,-2082.23
2026-08-31,Lux,Face Cream,Combination,Straight,Chile,Wholesale,4017,14.44,2.06,14.22,1570.25,0,3.93,55,14254,58005.48,48160.21
2026-09-01,Rexona,Conditioner,Dry,Wavy,Mexico,Pharmacy,3871,10.78,6.25,23.97,4054.04,0,4.51,13,7021,41729.38,13481.59
2026-09-02,TRESemmé,Conditioner,Normal,Curly,Mexico,Wholesale,150,8.45,5.12,12.07,2932.55,1,3.74,7,5740,1267.5,-2433.05
2026-09-03,TRESemmé,Body Wash,Dry,Wavy,Brazil,Online,3069,10.84,2.36,18.97,5195.4,1,3.74,99,21423,33267.96,20829.72
2026-09-04,Rexona,Hair Mask,Dry,Straight,Colombia,Supermarket,5236,6.99,3.23,27.16,4890.88,0,4.97,49,17878,36599.64,14796.48
2026-09-05,Lux,Conditioner,Oily,Coily,Chile,Online,5275,16.57,1.48,3.62,3207.17,0,4.71,140,19271,87406.75,76392.58
2026-09-06,Rexona,Body Wash,Combination,Curly,Argentina,Online,3467,16.51,8.64,3.19,4641.55,1,3.6,21,16249,57240.17,22643.74
2026-09-07,Lux,Deodorant,Sensitive,Straight,Mexico,Pharmacy,2819,11.65,3.47,10.7,2150.08,1,4.44,118,13675,32841.35,20909.34
2026-09-08,Lux,Body Wash,Oily,Wavy,Colombia,Online,2795,13.43,7.65,17.0,1567.82,0,3.27,9,23171,37536.85,14587.28
2026-09-09,Lux,Face Cream,Sensitive,Straight,Argentina,Wholesale,3429,7.06,3.81,4.72,368.54,1,3.99,135,12938,24208.74,10775.71
2026-09-10,Sedal,Deodorant,Oily,Coily,Colombia,Online,1839,4.49,2.82,4.82,6006.41,0,4.58,47,23276,8257.11,-2935.28
2026-09-11,Dove,Face Cream,Combination,Straight,Argentina,Online,4679,9.05,3.87,34.59,4898.72,0,4.96,92,12475,42344.95,19338.5
2026-09-12,Lux,Deodorant,Combination,Wavy,Colombia,Wholesale,5884,5.25,4.82,29.06,4278.97,1,3.59,77,7615,30891.0,-1748.85
2026-09-13,Lux,Deodorant,Dry,Coily,Argentina,Supermarket,3066,13.06,2.64,2.02,4031.73,1,4.87,27,15283,40041.96,27915.99
2026-09-14,TRESemmé,Face Cream,Dry,Straight,Chile,Online,5067,6.79,5.37,11.53,5878.44,1,4.82,79,24946,34404.93,1316.7
2026-09-15,Dove,Deodorant,Sensitive,Wavy,Mexico,Wholesale,5124,6.15,7.16,1.58,6387.7,1,4.47,11,7717,31512.6,-11562.94
2026-09-16,Sedal,Deodorant,Sensitive,Coily,Colombia,Online,3313,15.25,3.67,1.02,722.37,0,4.66,55,6718,50523.25,37642.17
2026-09-17,Axe,Hair Mask,Oily,Curly,Colombia,Online,5581,12.77,3.87,7.46,1211.12,0,3.31,74,5700,71269.37,48459.78
2026-09-18,Dove,Body Wash,Dry,Coily,Mexico,Supermarket,5163,12.95,2.76,8.77,5262.05,1,4.83,122,19555,66860.85,47348.92
2026-09-19,Dove,Conditioner,Oily,Straight,Brazil,Wholesale,4654,9.54,5.11,12.75,5384.33,0,4.25,72,12778,44399.16,15232.89
2026-09-20,Lux,Face Cream,Oily,Curly,Brazil,Supermarket,1923,17.1,5.29,4.13,957.0,1,4.01,84,18247,32883.3,21753.63
2026-09-21,Dove,Body Wash,Combination,Wavy,Argentina,Online,1205,8.05,6.05,2.49,2950.34,1,3.56,68,8506,9700.25,-540.34
2026-09-22,TRESemmé,Body Wash,Combination,Wavy,Brazil,Pharmacy,998,9.06,6.99,24.97,4457.06,1,3.97,103,14150,9041.88,-2391.2
2026-09-23,Dove,Conditioner,Combination,Straight,Colombia,Online,4285,17.73,2.37,22.58,1968.26,1,3.56,128,18604,75973.05,63849.34
2026-09-24,Rexona,Hair Mask,Combination,Curly,Argentina,Wholesale,3247,10.7,3.73,21.1,705.4,0,4.08,56,15801,34742.9,21926.19
2026-09-25,Dove,Hair Mask,Sensitive,Straight,Chile,Pharmacy,3521,4.85,3.22,29.88,3457.88,0,4.08,112,21780,17076.85,2281.35
2026-09-26,Sedal,Body Wash,Normal,Straight,Brazil,Pharmacy,3701,5.55,2.99,6.78,5926.0,1,3.84,50,23633,20540.55,3548.56
2026-09-27,Axe,Hair Mask,Sensitive,Wavy,Colombia,Pharmacy,2960,6.68,2.93,30.82,1910.5,1,3.21,52,14853,19772.8,9189.5
2026-09-28,Lux,Conditioner,Sensitive,Straight,Colombia,Wholesale,5272,11.39,1.97,1.43,1231.67,1,4.53,13,14244,60048.08,48430.57
2026-09-29,TRESemmé,Hair Mask,Oily,Wavy,Colombia,Supermarket,4037,4.73,8.95,25.03,6169.32,1,3.56,120,10054,19095.01,-23205.46
2026-09-30,TRESemmé,Deodorant,Dry,Straight,Chile,Supermarket,5482,10.82,1.28,29.14,5786.11,1,3.98,62,3775,59315.24,46512.17
2026-10-01,Sedal,Shampoo,Sensitive,Curly,Chile,Supermarket,4083,2.99,5.83,3.67,1575.42,1,3.73,103,12217,12208.17,-13171.14
2026-10-02,Sedal,Hair Mask,Combination,Curly,Chile,Supermarket,4305,6.25,9.06,25.9,5029.48,0,4.38,50,23558,26906.25,-17126.53
2026-10-03,Sedal,Body Wash,Combination,Wavy,Argentina,Pharmacy,2493,8.38,3.34,32.83,4291.72,0,4.33,14,7538,20891.34,8273.0
2026-10-04,Rexona,Face Cream,Combination,Curly,Brazil,Pharmacy,3937,15.23,7.95,10.1,6179.89,1,4.78,96,11882,59960.51,22481.47
2026-10-05,Sedal,Shampoo,Normal,Curly,Argentina,Wholesale,4996,3.0,4.44,11.87,6160.41,1,3.22,8,11632,14988.0,-13354.65
2026-10-06,Rexona,Deodorant,Oily,Straight,Mexico,Supermarket,252,13.16,2.84,5.68,2701.33,1,3.55,14,5011,3316.32,-100.69
